ID,GAME,RATING,TIME,MIN PLAYERS,MAX PLAYERS,REC PLAYERS,MECHANICS,DEMO,WANTS TO PLAY,OWNS,PLAYED,BGG LINK
770,Loot,6.30492,20,2,8,4,"Area Control / Area Influence, Hand Management, Partnerships",,,,,https://boardgamegeek.com/boardgame/770
181260,Burano,6.8965,120,2,4,3,"Action Point Allowance System, Area Control / Area Influence, Pick-up and Deliver, Point to Point Movement, Set Collection",,,,,https://boardgamegeek.com/boardgame/181260
154386,Medieval Academy,7.02705,30,2,5,4,"Area Control / Area Influence, Card Drafting, Hand Management",,,,,https://boardgamegeek.com/boardgame/154386
143693,Glass Road,7.47624,80,1,4,2,"Card Drafting, Set Collection, Simultaneous Action Selection, Tile Placement, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/143693
165872,Liberty or Death: The American Insurrection,7.94989,360,1,4,4,"Area Control / Area Influence, Dice Rolling, Variable Phase Order, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/165872
177147,Survive: Space Attack!,7.16323,60,2,4,4,"Action Point Allowance System, Dice Rolling, Modular Board, Secret Unit Deployment",,,,,https://boardgamegeek.com/boardgame/177147
84419,Space Empires: 4X,7.6184,180,1,4,2,"Auction/Bidding, Dice Rolling, Hex-and-Counter, Paper-and-Pencil, Secret Unit Deployment, Simulation",,,,,https://boardgamegeek.com/boardgame/84419
147299,Pocket Imperium,6.35652,45,2,4,3,"Action / Movement Programming, Area Control / Area Influence, Modular Board, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/147299
158232,Bedpans & Broomsticks,4.78261,60,2,5,3,"Roll / Spin and Move, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/158232
38026,Clue: Harry Potter Edition,6.28969,30,3,5,4,"Paper-and-Pencil, Roll / Spin and Move",,,,,https://boardgamegeek.com/boardgame/38026
122399,Bloqs,6.38063,30,2,4,4,"Card Drafting, Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/122399
71,Civilization,7.5167,360,2,7,7,"Area Control / Area Influence, Area Movement, Hand Management, Set Collection, Trading",,,,,https://boardgamegeek.com/boardgame/71
107173,Stalag 17,5.92409,30,2,5,4,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/107173
48726,Alien Frontiers,7.47048,90,2,4,3,"Area Control / Area Influence, Card Drafting, Dice Rolling, Worker Placement",,,,,https://boardgamegeek.com/boardgame/48726
180910,Chronicler,5.83696,20,2,4,4,Hand Management,,,,,https://boardgamegeek.com/boardgame/180910
184473,Mystery! Motive for Murder,5.34012,90,1,5,4,"Hand Management, Take That, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/184473
147116,The Witcher Adventure Game,6.46906,120,2,4,4,"Action Point Allowance System, Area Movement, Dice Rolling, Pick-up and Deliver, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/147116
92415,Skull,7.12772,45,3,6,5,"Auction/Bidding, Hand Management, Player Elimination",,,,,https://boardgamegeek.com/boardgame/92415
175730,Surviving: One month in,5.22341,90,2,4,3,"Area Control / Area Influence, Modular Board",,,,,https://boardgamegeek.com/boardgame/175730
140603,Francis Drake,7.48334,120,3,5,5,"Dice Rolling, Press Your Luck, Secret Unit Deployment, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/140603
157322,Dice Brewing,6.25407,45,2,4,3,"Card Drafting, Dice Rolling, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/157322
2338,Starship Catan,6.84916,60,2,2,2,"Dice Rolling, Memory, Press Your Luck, Trading",,,,,https://boardgamegeek.com/boardgame/2338
166372,Artificium,6.13107,50,2,6,4,"Card Drafting, Simultaneous Action Selection, Trading",,,,,https://boardgamegeek.com/boardgame/166372
142830,Chaosmos,7.02845,90,2,4,4,"Action Point Allowance System, Card Drafting, Dice Rolling, Hand Management, Memory, Modular Board, Point to Point Movement, Time Track, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/142830
104581,Panic on Wall Street!,6.99664,30,3,11,8,"Auction/Bidding, Commodity Speculation, Dice Rolling, Player Elimination, Stock Holding",,,,,https://boardgamegeek.com/boardgame/104581
169611,Love Letter: The Hobbit  The Battle of the Five Armies,7.1669,30,2,4,4,"Hand Management, Player Elimination",,,,,https://boardgamegeek.com/boardgame/169611
88594,Eruption,6.39802,60,2,6,3,"Dice Rolling, Partnerships, Tile Placement",,,,,https://boardgamegeek.com/boardgame/88594
205078,Barcelona: The Rose of Fire,6.57261,90,2,4,4,"Area Control / Area Influence, Tile Placement",,,,,https://boardgamegeek.com/boardgame/205078
205079,Checkpoint Charlie,6.63394,30,3,5,5,"Memory, Pattern Recognition",,,,,https://boardgamegeek.com/boardgame/205079
178613,Star Trek: Five-Year Mission,6.4938,45,3,7,4,"Co-operative Play, Dice Rolling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/178613
104347,Santiago de Cuba,6.94989,75,2,4,2,"Commodity Speculation, Dice Rolling, Memory, Modular Board, Pick-up and Deliver, Point to Point Movement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/104347
142265,Prospectus,7.0545,180,3,4,3,"Commodity Speculation, Stock Holding",,,,,https://boardgamegeek.com/boardgame/142265
143515,Coal Baron,7.32212,75,2,4,4,"Action Point Allowance System, Pick-up and Deliver, Set Collection, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/143515
142262,Draco Magi,6.53715,30,2,2,2,"Area Control / Area Influence, Card Drafting, Deck / Pool Building, Hand Management",,,,,https://boardgamegeek.com/boardgame/142262
159507,Urban Panic,5.49038,60,2,4,,Tile Placement,,,,,https://boardgamegeek.com/boardgame/159507
184117,ManaSurge,6.57803,45,2,6,3,"Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/184117
31291,Espaa 1936,7.27019,180,2,2,2,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Simulation",,,,,https://boardgamegeek.com/boardgame/31291
128931,Noblemen,6.97107,120,3,5,4,"Card Drafting, Tile Placement",,,,,https://boardgamegeek.com/boardgame/128931
154253,Adventure IN!,7.9375,40,1,6,,"Card Drafting, Co-operative Play, Dice Rolling, Hand Management, Point to Point Movement, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/154253
145012,Sultaniya,6.6535,45,2,4,4,"Pattern Building, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/145012
99312,Feudality,6.50217,90,2,6,4,"Dice Rolling, Tile Placement",,,,,https://boardgamegeek.com/boardgame/99312
1265,Mystery Rummy: Jekyll & Hyde,6.63478,45,2,2,2,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/1265
128271,Ginkgopolis,7.43319,45,1,5,3,"Area Control / Area Influence, Card Drafting, Simultaneous Action Selection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/128271
150658,Pandemic: The Cure,7.36728,30,2,5,3,"Co-operative Play, Dice Rolling, Hand Management, Point to Point Movement, Press Your Luck, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/150658
204583,Kingdomino,7.42437,20,2,4,2,"Card Drafting, Pattern Building, Tile Placement, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/204583
202755,Guildhall Fantasy: Fellowship,7.29763,45,2,4,2,"Hand Management, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/202755
215392,Flip City: Wilderness,6.30518,50,1,4,,"Deck / Pool Building, Press Your Luck",,,,,https://boardgamegeek.com/boardgame/215392
40793,Dice Town,6.85187,45,2,5,4,"Dice Rolling, Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/40793
178984,Civicus Dice Game,6.83333,30,2,2,,"Area Control / Area Influence, Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/178984
122159,Cthulhu Fluxx,6.12233,30,2,6,4,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/122159
143884,Machi Koro,6.70139,30,2,4,4,"Card Drafting, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/143884
182028,Through the Ages: A New Story of Civilization,8.6018,240,2,4,3,"Action Point Allowance System, Auction/Bidding, Card Drafting",,,,,https://boardgamegeek.com/boardgame/182028
159109,XenoShyft: Onslaught,7.0634,60,1,4,2,"Card Drafting, Co-operative Play, Deck / Pool Building, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/159109
18155,Firefly,7.25,0,2,2,,,,,,,https://boardgamegeek.com/boardgame/18155
172158,Oath of the Brotherhood,6.58567,60,2,5,,"Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/172158
158316,Villainy,6.1672,90,2,4,4,Dice Rolling,,,,,https://boardgamegeek.com/boardgame/158316
17310,Midgard,7,360,1,2,,Hex-and-Counter,,,,,https://boardgamegeek.com/boardgame/17310
39463,Cosmic Encounter,7.58016,120,3,5,5,"Hand Management, Partnerships, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/39463
102652,Sentinels of the Multiverse,7.30007,60,2,5,4,"Co-operative Play, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/102652
31594,In the Year of the Dragon,7.40215,100,2,5,4,"Hand Management, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/31594
161743,TacDex: Pirates,5.46528,10,2,2,,,,,,,https://boardgamegeek.com/boardgame/161743
180611,Evil Genius: Deathray,4.77046,60,2,6,4,"Card Drafting, Hand Management, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/180611
16992,Tsuro,6.68546,15,2,8,4,"Hand Management, Player Elimination, Route/Network Building, Tile Placement",,,,,https://boardgamegeek.com/boardgame/16992
156129,Deception: Murder in Hong Kong,7.55475,20,4,12,7,Partnerships,,,,,https://boardgamegeek.com/boardgame/156129
147505,Lords & Ladies,6.64651,60,2,5,5,"Dice Rolling, Hand Management",,,,,https://boardgamegeek.com/boardgame/147505
179973,GobbleStones,5.9899,30,2,4,4,Tile Placement,,,,,https://boardgamegeek.com/boardgame/179973
169124,Flick 'em Up!,7.08431,45,2,10,4,"Partnerships, Pick-up and Deliver",,,,,https://boardgamegeek.com/boardgame/169124
128442,Relic,6.87161,180,2,4,3,"Dice Rolling, Roll / Spin and Move, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/128442
111124,Dark Moon,7.103,75,3,7,5,"Dice Rolling, Partnerships, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/111124
129320,Castle Dice,6.73769,45,1,4,4,"Dice Rolling, Set Collection",,,,,https://boardgamegeek.com/boardgame/129320
72132,Dragon Rampage,6.47217,120,3,5,4,"Area Control / Area Influence, Card Drafting, Dice Rolling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/72132
83330,Mansions of Madness,7.35526,120,2,5,5,"Area Movement, Dice Rolling, Hand Management, Modular Board, Partnerships, Pick-up and Deliver, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/83330
193737,Star Trek Panic,7.17724,90,1,6,4,Co-operative Play,,,,,https://boardgamegeek.com/boardgame/193737
31479,Ubongo Extreme,6.83097,30,2,4,4,Pattern Building,,,,,https://boardgamegeek.com/boardgame/31479
171623,The Voyages of Marco Polo,7.9654,100,2,4,4,"Card Drafting, Dice Rolling, Point to Point Movement, Set Collection, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/171623
9209,Ticket to Ride,7.46177,60,2,5,4,"Card Drafting, Hand Management, Route/Network Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/9209
181530,Runebound (Third Edition),7.61056,180,2,4,2,"Deck / Pool Building, Dice Rolling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/181530
173319,Lost Legacy: Second Chronicle  Vorpal Sword & Whitegold Spire,6.84288,10,2,6,4,"Hand Management, Memory, Player Elimination",,,,,https://boardgamegeek.com/boardgame/173319
21348,Ticket to Ride: Mrklin,7.40922,60,2,5,4,"Card Drafting, Hand Management, Point to Point Movement, Route/Network Building, Set Collection",,,,,https://boardgamegeek.com/boardgame/21348
201920,Pocket Madness,6.19211,30,2,4,3,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/201920
160477,Onitama,7.58032,20,2,2,2,"Grid Movement, Hand Management",,,,,https://boardgamegeek.com/boardgame/160477
8125,Santiago,7.13244,75,3,5,5,"Area Control / Area Influence, Auction/Bidding, Commodity Speculation, Tile Placement",,,,,https://boardgamegeek.com/boardgame/8125
109779,Garden Dice,6.71441,60,2,4,4,"Dice Rolling, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/109779
118402,Maharani,6.56965,40,2,4,4,"Pattern Building, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/118402
165056,Resistenza,6.84,180,2,2,,"Area Control / Area Influence, Grid Movement, Hex-and-Counter, Simulation",,,,,https://boardgamegeek.com/boardgame/165056
119781,Legacy: Gears of Time,7.07741,60,2,4,3,"Area Control / Area Influence, Card Drafting, Hand Management, Modular Board",,,,,https://boardgamegeek.com/boardgame/119781
54,Tikal,7.34799,90,2,4,4,"Action Point Allowance System, Area Control / Area Influence, Auction/Bidding, Grid Movement, Modular Board, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/54
27042,Veritas,6.72847,60,3,6,4,"Area Control / Area Influence, Pick-up and Deliver",,,,,https://boardgamegeek.com/boardgame/27042
149169,Heavy Steam,6.98784,120,2,4,4,"Action / Movement Programming, Card Drafting, Dice Rolling, Hand Management, Simulation",,,,,https://boardgamegeek.com/boardgame/149169
38453,Space Alert,7.49282,30,1,5,5,"Action / Movement Programming, Area Movement, Co-operative Play, Hand Management, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/38453
213670,Munchkin X-Men,7.17697,120,3,4,3,"Card Drafting, Dice Rolling, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/213670
113294,Escape: The Curse of the Temple,7.05993,10,1,5,4,"Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Press Your Luck, Roll / Spin and Move, Tile Placement",,,,,https://boardgamegeek.com/boardgame/113294
137238,Time 'n' Space,6.34268,30,3,4,4,"Pick-up and Deliver, Point to Point Movement, Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/137238
199825,Danger! Danger! Dinosaur,6.80526,60,2,6,,"Dice Rolling, Press Your Luck, Set Collection",,,,,https://boardgamegeek.com/boardgame/199825
154495,Royals,6.87926,15,2,4,,"Action / Movement Programming, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/154495
113293,Article 27: The UN Security Council Game,6.54418,30,3,6,6,"Trading, Voting",,,,,https://boardgamegeek.com/boardgame/113293
138788,Dungeon Roll,6.16115,15,1,4,2,"Dice Rolling, Hand Management, Press Your Luck, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/138788
125675,Doctor Who: The Card Game,5.82028,60,2,4,4,"Area Control / Area Influence, Card Drafting, Hand Management, Secret Unit Deployment, Take That",,,,,https://boardgamegeek.com/boardgame/125675
180238,RevoltaaA,5.79778,20,3,5,,Hand Management,,,,,https://boardgamegeek.com/boardgame/180238
152470,Fief: France 1429,7.49045,240,3,6,6,"Area Control / Area Influence, Dice Rolling, Partnerships, Trading, Voting",,,,,https://boardgamegeek.com/boardgame/152470
70512,Luna,7.36952,100,1,4,4,"Area Control / Area Influence, Modular Board, Point to Point Movement, Tile Placement, Worker Placement",,,,,https://boardgamegeek.com/boardgame/70512
25951,The Castle of the Devil,6.46382,40,4,8,6,"Hand Management, Role Playing, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/25951
170042,Raiders of the North Sea,7.81671,120,2,4,3,"Hand Management, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/170042
189052,Sea of Clouds,6.87132,45,2,4,4,"Card Drafting, Press Your Luck, Set Collection",,,,,https://boardgamegeek.com/boardgame/189052
151016,Provincia Romana,6.31224,90,2,6,4,"Card Drafting, Hand Management",,,,,https://boardgamegeek.com/boardgame/151016
2795,Car Wars,6.35188,45,2,8,4,"Dice Rolling, Modular Board, Role Playing, Simulation, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/2795
181385,Retro Loonacy,6.44493,10,2,5,,Pattern Recognition,,,,,https://boardgamegeek.com/boardgame/181385
96913,Lancaster,7.46067,60,2,5,4,"Area Control / Area Influence, Auction/Bidding, Voting, Worker Placement",,,,,https://boardgamegeek.com/boardgame/96913
150376,Dead of Winter: A Crossroads Game,7.7451,120,2,5,4,"Action Point Allowance System, Area Movement, Co-operative Play, Dice Rolling, Hand Management, Press Your Luck, Storytelling, Trading, Variable Player Powers, Voting",,,,,https://boardgamegeek.com/boardgame/150376
159868,Sellswords,6.64363,15,2,2,2,"Area Control / Area Influence, Card Drafting, Tile Placement",,,,,https://boardgamegeek.com/boardgame/159868
108906,Thunder Alley,7.3893,90,2,7,4,Hand Management,,,,,https://boardgamegeek.com/boardgame/108906
42448,We Didn't Playtest This Either,5.99948,10,2,10,4,"Hand Management, Rock-Paper-Scissors, Voting",,,,,https://boardgamegeek.com/boardgame/42448
181494,CVlizations,6.49615,60,2,5,4,"Action / Movement Programming, Hand Management",,,,,https://boardgamegeek.com/boardgame/181494
34635,Stone Age,7.61613,90,2,4,4,"Dice Rolling, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/34635
136249,Voodoo Mania,5.12865,20,2,6,,Pattern Recognition,,,,,https://boardgamegeek.com/boardgame/136249
181796,The Prodigals Club,7.40372,100,2,5,4,"Action Point Allowance System, Hand Management, Worker Placement",,,,,https://boardgamegeek.com/boardgame/181796
1927,Munchkin,5.93056,120,3,6,4,"Card Drafting, Dice Rolling, Hand Management, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/1927
179719,Risk: Game of Thrones,6.94349,240,2,7,4,"Area Control / Area Influence, Dice Rolling, Player Elimination",,,,,https://boardgamegeek.com/boardgame/179719
142334,Sushi Dice,5.86798,20,2,6,2,"Dice Rolling, Press Your Luck, Set Collection",,,,,https://boardgamegeek.com/boardgame/142334
169786,Scythe,8.29061,115,1,5,4,"Area Control / Area Influence, Grid Movement, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/169786
154509,Kingsport Festival,6.79028,90,3,5,4,"Dice Rolling, Worker Placement",,,,,https://boardgamegeek.com/boardgame/154509
138431,Galaxy Defenders,7.48124,120,1,5,3,"Co-operative Play, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/138431
109276,Kanban: Driver's Edition,7.76589,120,2,4,4,"Action Point Allowance System, Commodity Speculation, Variable Phase Order, Worker Placement",,,,,https://boardgamegeek.com/boardgame/109276
129976,Game of Thrones: The Card Game,6.30982,45,2,2,2,"Hand Management, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/129976
181404,Taverna,6.3531,90,2,5,4,"Area Control / Area Influence, Card Drafting, Worker Placement",,,,,https://boardgamegeek.com/boardgame/181404
177248,Saga of the Northmen,7.34577,40,2,4,3,"Area Control / Area Influence, Card Drafting, Hand Management",,,,,https://boardgamegeek.com/boardgame/177248
181382,Nia & Pinta,7.04137,120,1,4,3,"Action / Movement Programming, Area Control / Area Influence, Card Drafting, Modular Board, Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/181382
184372,Justice League: Hero Dice  Superman,6.66333,25,1,1,2,"Co-operative Play, Dice Rolling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/184372
184371,Justice League: Hero Dice  Batman,6.57537,15,1,4,2,"Co-operative Play, Dice Rolling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/184371
130960,Triumph & Tragedy,8.3154,240,2,3,3,"Area Control / Area Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Secret Unit Deployment",,,,,https://boardgamegeek.com/boardgame/130960
141735,Patronize,6.18813,20,3,5,4,"Hand Management, Trick-taking",,,,,https://boardgamegeek.com/boardgame/141735
141736,Sail to India,6.79832,60,3,4,4,"Action Point Allowance System, Area Movement, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/141736
33154,Wasabi!,6.54579,45,2,4,3,"Hand Management, Pattern Building, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/33154
112373,BraveRats,6.48143,15,2,2,2,Simultaneous Action Selection,,,,,https://boardgamegeek.com/boardgame/112373
71655,Wok Star,6.7984,60,1,4,4,"Co-operative Play, Dice Rolling, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/71655
161417,Red7,6.99276,30,2,4,4,"Hand Management, Player Elimination, Set Collection",,,,,https://boardgamegeek.com/boardgame/161417
157789,Pandemic: Contagion,6.48077,30,2,5,4,"Area Control / Area Influence, Hand Management",,,,,https://boardgamegeek.com/boardgame/157789
110277,Among the Stars,7.18002,30,2,4,4,"Card Drafting, Simultaneous Action Selection, Tile Placement, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/110277
179718,Black-Handed Henry's Potion Party,5.29302,60,2,4,,"Dice Rolling, Press Your Luck, Take That, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/179718
93194,011,6.16323,90,3,6,4,"Auction/Bidding, Variable Phase Order, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/93194
124052,Cinque Terre,7.0629,60,2,5,2,"Action Point Allowance System, Pick-up and Deliver, Set Collection",,,,,https://boardgamegeek.com/boardgame/124052
98347,Empires of the Void,6.8126,120,2,4,4,"Action Point Allowance System, Dice Rolling, Set Collection, Trading",,,,,https://boardgamegeek.com/boardgame/98347
158851,Play Me: Alice in Wonderdice,5.51124,10,2,6,4,"Dice Rolling, Set Collection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/158851
147253,The Ancient World,7.14259,90,2,4,4,"Card Drafting, Dice Rolling, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/147253
20437,Lords of Vegas,7.32662,60,2,4,4,"Area Control / Area Influence, Dice Rolling, Tile Placement, Trading",,,,,https://boardgamegeek.com/boardgame/20437
10547,Betrayal at House on the Hill,7.10281,60,3,6,5,"Co-operative Play, Dice Rolling, Modular Board, Partnerships, Player Elimination, Role Playing, Storytelling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/10547
73369,51st State,6.88071,90,2,4,2,"Card Drafting, Hand Management, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/73369
12642,Army of Darkness Card Game,5.03083,30,2,4,3,Hand Management,,,,,https://boardgamegeek.com/boardgame/12642
108679,Mow Money,6.12281,60,1,6,4,"Auction/Bidding, Hand Management, Set Collection, Simultaneous Action Selection",,,,,https://boardgamegeek.com/boardgame/108679
62219,Dominant Species,7.84084,240,2,6,4,"Area Control / Area Influence, Card Drafting, Grid Movement, Modular Board, Tile Placement, Variable Player Powers, Worker Placement",,,,,https://boardgamegeek.com/boardgame/62219
38992,Royal Palace,6.89548,60,2,4,3,"Action Point Allowance System, Area Control / Area Influence",,,,,https://boardgamegeek.com/boardgame/38992
22141,Cleopatra and the Society of Architects,6.81136,60,3,5,4,"Area Enclosure, Auction/Bidding, Card Drafting, Dice Rolling, Hand Management, Set Collection, Tile Placement",,,,,https://boardgamegeek.com/boardgame/22141
155873,Power Grid Deluxe: Europe/North America,8.08348,120,2,6,4,"Auction/Bidding, Route/Network Building",,,,,https://boardgamegeek.com/boardgame/155873
154674,Castle Assault,6.69095,60,1,2,2,"Area Movement, Campaign / Battle Card Driven, Dice Rolling, Grid Movement",,,,,https://boardgamegeek.com/boardgame/154674
31920,Munchkin Booty,6.28319,90,3,6,4,"Dice Rolling, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/31920
140135,Small World Designer Edition,8.99552,80,2,6,4,"Area Control / Area Influence, Area Movement, Dice Rolling, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/140135
10984,Pounce,5.33333,0,2,2,2,,,,,,https://boardgamegeek.com/boardgame/10984
1808,Witch Hunt,5.36667,60,3,5,,,,,,,https://boardgamegeek.com/boardgame/1808
97842,Last Will,7.23927,75,2,5,4,"Action Point Allowance System, Hand Management, Worker Placement",,,,,https://boardgamegeek.com/boardgame/97842
788,Tales of the Arabian Nights,7.0758,120,1,6,2,"Point to Point Movement, Storytelling, Trading, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/788
172881,Quartz,6.96505,60,3,5,4,"Press Your Luck, Set Collection, Take That",,,,,https://boardgamegeek.com/boardgame/172881
32201,Possession,4.5,30,5,30,,,,,,,https://boardgamegeek.com/boardgame/32201
154173,7 Ronin,7.10764,30,2,2,2,"Area Control / Area Influence, Secret Unit Deployment, Simultaneous Action Selection, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/154173
149787,Perdition's Mouth: Abyssal Rift,7.88134,180,1,6,4,"Action Point Allowance System, Campaign / Battle Card Driven, Co-operative Play, Hand Management, Variable Phase Order, Variable Player Powers",,,,,https://boardgamegeek.com/boardgame/149787
137031,Ancient Terrible Things,6.92908,60,2,4,3,"Dice Rolling, Hand Management, Press Your Luck, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/137031
24588,Las Vegas,6.8,30,2,3,,"Betting/Wagering, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/24588
15363,Nexus Ops,7.23811,90,2,4,4,"Area Control / Area Influence, Dice Rolling, Hand Management, Modular Board",,,,,https://boardgamegeek.com/boardgame/15363
122599,Winter Tales,6.03692,90,3,7,5,"Card Drafting, Partnerships, Point to Point Movement, Role Playing, Storytelling",,,,,https://boardgamegeek.com/boardgame/122599
178944,BATTALIA: The Creation,7.60723,180,2,4,4,"Area Control / Area Influence, Area Movement, Deck / Pool Building, Modular Board, Tile Placement",,,,,https://boardgamegeek.com/boardgame/178944
173200,Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill,6.86342,45,2,6,4,"Dice Rolling, Hand Management, Take That",,,,,https://boardgamegeek.com/boardgame/173200
132326,Venetia,6.98618,90,2,4,4,"Area Control / Area Influence, Dice Rolling",,,,,https://boardgamegeek.com/boardgame/132326
111173,Little Devils,6.13696,15,3,6,6,Trick-taking,,,,,https://boardgamegeek.com/boardgame/111173
137366,Social Network,4.38125,30,2,6,3,Voting,,,,,https://boardgamegeek.com/boardgame/137366
8217,San Juan,7.28229,60,2,4,3,"Hand Management, Set Collection, Variable Phase Order",,,,,https://boardgamegeek.com/boardgame/8217
164369,7 Kingdoms,6.67708,20,2,4,,Hand Management,,,,,https://boardgamegeek.com/boardgame/164369
191977,The Castles of Burgundy: The Card Game,7.16337,60,1,4,2,"Card Drafting, Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/191977
258,Fluxx,5.68926,30,2,6,4,"Hand Management, Set Collection",,,,,https://boardgamegeek.com/boardgame/258
72991,Asara,7.04231,45,2,4,4,"Hand Management, Pattern Building, Set Collection, Worker Placement",,,,,https://boardgamegeek.com/boardgame/72991
105037,Tournay,7.0621,60,2,4,2,"Card Drafting, Hand Management, Worker Placement",,,,,https://boardgamegeek.com/boardgame/105037
33876,Killer Bunnies and the Journey to Jupiter,5.68,90,2,6,5,"Dice Rolling, Grid Movement, Hand Management, Modular Board",,,,,https://boardgamegeek.com/boardgame/33876
257,Kill Doctor Lucky,6.16155,45,3,8,5,"Card Drafting, Hand Management, Point to Point Movement",,,,,https://boardgamegeek.com/boardgame/257
98229,Pictomania,7.34614,25,3,6,6,Line Drawing,,,,,https://boardgamegeek.com/boardgame/98229
137397,Via Appia,6.64052,45,2,4,4,"Press Your Luck, Tile Placement",,,,,https://boardgamegeek.com/boardgame/137397
